id,name,category_id,brand_id,photos,thumbnail_img,video_provider,video_link,tags,description,unit_price,colors
14873,United Colors of Benetton Women Printed Purple Umbrellas,Women Accessories Umbrellas,United Colors of Benetton,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/d0b3f7f8ace983f3534dcfa8b373aef7_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/d0b3f7f8ace983f3534dcfa8b373aef7_images.jpg",YouTube,,"['fashion', 'accessori', 'allseason', 'necess', 'umbrella', 'long', 'compact', 'umbrella', 'unit', 'color', 'benetton', 'craft', 'absolut', 'waterproof', 'materi', 'uniqu', 'print', 'colour', 'edg', 'seasonsthreefold', 'umbrella', 'rib', 'stretcher', 'stainless', 'steel', 'shade', 'cover', 'polyamid', 'waterproof', 'easi', 'storagecap', 'measur', 'cm', 'diamet', 'open', 'umbrella', 'measur', 'cm', 'length', 'packedpurpl', 'shade', 'cover', 'orang', 'white', 'heart', 'flower', 'printsturdi', 'stainless', 'steel', 'tube', 'runner', 'spring', 'open', 'cap', 'purpl', 'round', 'plastic', 'cup', 'big', 'ben', 'logohaul', 'loop', 'hang', 'easecarewip', 'dust', 'dirt', 'damp', 'clean', 'clothhang', 'dri', 'shade']","From a fashion accessory to an all-season necessity, the umbrella has come a long way. This compact umbrella from united colors of benetton has been crafted with absolute waterproof material and unique prints that give you a colourful edge in all seasons!Three-fold umbrella with eight ribs and stretchers made of stainless steel Shade and cover made of 100% polyamide for waterproofing and easy storageCap measures 100 cm in diameter when opened up Umbrella measures 24 cm in length when packedPurple shade and cover with orange and white heart and flower printSturdy stainless steel tube with a runner, top and bottom spring, and an open cap Purple rounded plastic tip cup that has the Big Ben logoHaul loop for hanging easeCareWipe dust and dirt with a damp, clean clothHang dry in shade",999.0,Purple
14874,United Colors of Benetton Women Stripes Purple Umbrellas,Women Accessories Umbrellas,United Colors of Benetton,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/05f0cf01e868e126519b7569a6623756_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/05f0cf01e868e126519b7569a6623756_images.jpg",YouTube,,"['fashion', 'accessori', 'allseason', 'necess', 'umbrella', 'long', 'compact', 'umbrella', 'unit', 'color', 'benetton', 'craft', 'absolut', 'waterproof', 'materi', 'uniqu', 'print', 'colour', 'edg', 'seasonsthreefold', 'umbrella', 'rib', 'stretcher', 'stainless', 'steel', 'shade', 'cover', 'polyamid', 'waterproof', 'easi', 'storagecap', 'measur', 'cm', 'diamet', 'open', 'umbrella', 'measur', 'cm', 'length', 'packedpurpl', 'shade', 'cover', 'green', 'black', 'stripe', 'printsturdi', 'stainless', 'steel', 'tube', 'runner', 'spring', 'open', 'cap', 'black', 'round', 'plastic', 'cup', 'big', 'ben', 'logohaul', 'loop', 'hang', 'easecarewip', 'dust', 'dirt', 'damp', 'clean', 'clothhang', 'dri', 'shade']","From a fashion accessory to an all-season necessity, the umbrella has come a long way. This compact umbrella from united colors of benetton has been crafted with absolute waterproof material and unique prints that give you a colourful edge in all seasons!Three-fold umbrella with eight ribs and stretchers made of stainless steel Shade and cover made of 100% polyamide for waterproofing and easy storageCap measures 100 cm in diameter when opened up Umbrella measures 24 cm in length when packedPurple shade and cover with green and black striped printSturdy stainless steel tube with a runner, top and bottom spring, and an open cap Black rounded plastic tip cup that has the Big Ben logoHaul loop for hanging easeCareWipe dust and dirt with a damp, clean clothHang dry in shade",999.0,Purple
14889,United Colors of Benetton Women Solid Olive Bags,Women Accessories Accessories,United Colors of Benetton,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/04aa77444065a6b2cac29b7d8bfbccfd_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/04aa77444065a6b2cac29b7d8bfbccfd_images.jpg",YouTube,,"['leav', 'care', 'wonder', 'carri', 'vacat', 'shop', 'foldabl', 'travel', 'bag', 'unit', 'color', 'benetton', 'roll', 'small', 'ball', 'open', 'copiou', 'spacelength', 'cmwidth', 'cmheight', 'cmmade', 'polyest', 'durabl', 'easi', 'maintenanceha', 'main', 'roomi', 'zipper', 'compart', 'roll', 'pouch', 'form', 'zipper', 'pouch', 'open', 'upha', 'zipper', 'compart', 'outsidewid', 'synthet', 'twill', 'tape', 'handl', 'carri', 'easebrand', 'print', 'frontcarewip', 'surfac', 'damp', 'clean', 'cloth', 'remov', 'dust']","Leave behind your cares of wondering how to carry your vacation shopping back home with this foldable travel bag from united colors of benetton. Roll it up into a small ball when not in use and open it for a copious space.Length: 32 cmWidth: 14 cmHeight: 41.5 cmMade of 100% polyester for durability and easy maintenanceHas one main roomy zippered compartment, with the roll up pouch forming an inner zippered pouch when opened upHas one zippered compartment on the outsideWide synthetic twill tape handles for carrying easeBrand name printed on the frontCareWipe surface with a damp, clean cloth to remove dust",1199.0,Olive
14890,United Colors of Benetton Women Solid Purple Bags,Women Accessories Accessories,United Colors of Benetton,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/2b2d3130297c1457659e7ea5139b11b7_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/2b2d3130297c1457659e7ea5139b11b7_images.jpg",YouTube,,"['leav', 'care', 'wonder', 'carri', 'vacat', 'shop', 'foldabl', 'travel', 'bag', 'unit', 'color', 'benetton', 'roll', 'small', 'ball', 'open', 'copiou', 'spacelength', 'cmwidth', 'cmheight', 'cmmade', 'polyest', 'durabl', 'easi', 'maintenanceha', 'main', 'roomi', 'zipper', 'compart', 'roll', 'pouch', 'form', 'zipper', 'pouch', 'open', 'upha', 'zipper', 'compart', 'outsidewid', 'synthet', 'twill', 'tape', 'handl', 'carri', 'easebrand', 'print', 'frontcarewip', 'surfac', 'damp', 'clean', 'cloth', 'remov', 'dust']","Leave behind your cares of wondering how to carry your vacation shopping back home with this foldable travel bag from united colors of benetton. Roll it up into a small ball when not in use and open it for a copious space.Length: 55 cmWidth: 22 cmHeight: 28 cmMade of 100% polyester for durability and easy maintenanceHas one main roomy zippered compartment, with the roll up pouch forming an inner zippered pouch when opened upHas one zippered compartment on the outsideWide synthetic twill tape handles for carrying easeBrand name printed on the frontCareWipe surface with a damp, clean cloth to remove dust",1299.0,Purple
14893,United Colors of Benetton Women Solid Blue Bags,Women Accessories Accessories,United Colors of Benetton,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/ce7a82b5bff5ddefe718d8aea080c7d7_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/ce7a82b5bff5ddefe718d8aea080c7d7_images.jpg",YouTube,,"['leav', 'care', 'wonder', 'carri', 'vacat', 'shop', 'foldabl', 'travel', 'bag', 'unit', 'color', 'benetton', 'roll', 'small', 'ball', 'open', 'copiou', 'spacelength', 'cmwidth', 'cmheight', 'cmmade', 'polyest', 'durabl', 'easi', 'maintenanceha', 'main', 'roomi', 'zipper', 'compart', 'roll', 'pouch', 'form', 'zipper', 'pouch', 'open', 'upha', 'zipper', 'compart', 'outsidewid', 'synthet', 'twill', 'tape', 'handl', 'carri', 'easebrand', 'print', 'frontcarewip', 'surfac', 'damp', 'clean', 'cloth', 'remov', 'dust']","Leave behind your cares of wondering how to carry your vacation shopping back home with this foldable travel bag from united colors of benetton. Roll it up into a small ball when not in use and open it for a copious space.Length: 55 cmWidth: 22 cmHeight: 28 cmMade of 100% polyester for durability and easy maintenanceHas one main roomy zippered compartment, with the roll up pouch forming an inner zippered pouch when opened upHas one zippered compartment on the outsideWide synthetic twill tape handles for carrying easeBrand name printed on the frontCareWipe surface with a damp, clean cloth to remove dust",1299.0,Blue
18441,Ed Hardy Love & Luck Women Mermaid Fragrance Gift Set,Women Personal Care Fragrance,Ed Hardy,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/8a8dc9dfc0eb8063922e58d3f33dd10f_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/8a8dc9dfc0eb8063922e58d3f33dd10f_images.jpg",YouTube,,"['good', 'smell', 'good', 'hardi', 'believ', 'complet', 'celebr', 'season', 'gift', 'love', 'luck', 'mermaid', 'gift', 'set', 'hardi', 'perfect', 'medium', 'express', 'love', 'beauti', 'woman', 'life', 'set', 'note', 'bergamot', 'blood', 'orang', 'red', 'sake', 'accord', 'black', 'current', 'pink', 'peppercorn', 'nectarin', 'jasmin', 'forbidden', 'plum', 'sensual', 'musk', 'cedarwood', 'sandalwood', 'patchoulibath', 'fragrant', 'luxuri', 'bath', 'shower', 'gel', 'tuberevel', 'smooth', 'suppl', 'skin', 'bodi', 'lotion', 'tubeeu', 'perfum', 'spray', 'bottl']","It's not just about looking good, but smelling good too. And that's something ed hardy believes in completely. With the celebration season here, look no further for gifts. This Love and Luck Mermaid gift set from ed hardy makes for a perfect medium to express your love for that beautiful woman in your life. This set contains notes of bergamot, blood orange, red sake accord, black current, pink peppercorn, nectarine, jasmine, forbidden plum, sensual musk, cedarwood, sandalwood and patchouli.Bathe in fragrant luxury with the bath and shower gel that comes in a 90 ml tubeRevel in that smooth and supple skin with the body lotion that comes in a 90 ml tubeEu De Perfume spray in two bottles of 7.5 ml and 100 ml",3750.0,White
18442,Ed Hardy Women Spring Fragrance Gift Set,Women Personal Care Fragrance,Ed Hardy,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/a9ed9437fae2f6a608365426422020f9_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/a9ed9437fae2f6a608365426422020f9_images.jpg",YouTube,,"['good', 'smell', 'good', 'hardi', 'believ', 'complet', 'celebr', 'season', 'gift', 'women', 'spring', 'gift', 'set', 'hardi', 'perfect', 'medium', 'express', 'love', 'beauti', 'woman', 'lifeadd', 'bling', 'shimmer', 'bodi', 'lotion', 'floweri', 'fragranceeu', 'perfum', 'spray', 'bottl', 'floweri', 'fragranceluggag', 'tage', 'origin', 'hardi', 'tattoo', 'design', 'legendari', 'tattoo', 'artist', 'christian', 'audigierbath', 'floweri', 'fragrant', 'luxuri', 'bath', 'shower', 'gel', 'tube']","It's not just about looking good, but smelling good too. And that's something ed hardy believes in completely. With the celebration season here, look no further for gifts. This women's Spring Gift Set from Ed Hardy makes for a perfect medium to express your love for that beautiful woman in your life.Add that bling to your look with the Shimmering Body Lotion that comes in a 90 ml and a flowery fragranceEu De Perfume spray in two bottles of 7.5 ml and 100 ml with a flowery fragranceLuggage tage with an original ed hardy tattoo design by the legendary tattoo artist Christian AudigierBathe in flowery fragrant luxury with the bath and shower gel that comes in a 90 ml tube",4250.0,Pink
18445,Ed Hardy Love & Luck  Women Perfumes,Women Personal Care Fragrance,Ed Hardy,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/1296e6a2ce4d3492cc95b7d4babb68b1_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/1296e6a2ce4d3492cc95b7d4babb68b1_images.jpg",YouTube,,"['inspir', 'overs', 'paint', 'tattoo', 'artist', 'don', 'hardi', 'edhardi', 'love', 'luck', 'perfum', 'cylindr', 'bottl', 'theimag', 'geisha', 'mesmeris', 'floweri', 'fragrancethiseau', 'toilett', 'note', 'bergamot', 'blood', 'orang', 'pinkpeppercorn', 'nectarin', 'jasmin', 'forbidden', 'plum', 'sensual', 'musk', 'cedarwood', 'sandalwood', 'patchouliquant', 'mlcautionflammablekeep', 'sourc', 'ignitionkeep', 'childrendo', 'flame', 'heatavoid', 'spray', 'eye']","Inspired by an oversize painting by tattoo artist Don ed hardy, this Ed
Hardy Love &
Luck perfume comes in a cylindrical bottle with the
image of a geisha and has a mesmerising flowery fragrance.This
Eau De Toilette contains notes of bergamot, blood orange, pink
peppercorn, nectarine, jasmine, forbidden plum, sensual musk, cedar
wood, sandalwood and patchouli.Quantity: 100 mlCautionFlammableKeep away from sources of ignitionKeep away from childrenDo not use near fire, flame or heatAvoid spraying near the eyes",3750.0,White
18443,Ed Hardy Love & Luck  Men Fragrance Gift Set,Men Personal Care Fragrance,Ed Hardy,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/6fcadfd5dc01272362125a7177b091ac_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/6fcadfd5dc01272362125a7177b091ac_images.jpg",YouTube,,"['hardi', 'bring', 'vintag', 'tattooinspir', 'fragranc', 'sensat', 'gift', 'set', 'men', 'hardi', 'love', 'luck', 'love', 'gambl', 'gift', 'set', 'psychedel', 'explos', 'colour', 'box', 'provoc', 'edgi', 'fragranc', 'perfect', 'gift', 'special', 'man', 'life', 'cylindr', 'cologn', 'bottl', 'featur', 'graphic', 'card', 'dice', 'coin', 'reinforc', 'theme', 'collectionthi', 'set', 'note', 'bergamot', 'orang', 'mandarin', 'cardamom', 'absinth', 'sage', 'cypress', 'violet', 'cedar', 'wood', 'dark', 'vetiv', 'agarwoodshampoo', 'bodi', 'wash', 'lotion', 'mlalcoholfre', 'deodrant', 'mgeu', 'toilett', 'spray', 'eu', 'toilett', 'mini']","ed hardy brings forth a vintage tattoo-inspired fragrance sensation gift set for men. The ed hardy Love & Luck Love Is A Gamble gift set comes in a psychedellic explosion of colours on the box and provocatively edgy fragrance that makes this a perfect gift for that special man in your life. The cylindrical cologne bottle features graphics of cards, dice and coins, reinforcing the theme of the collection.This set contains notes of bergamot, orange, mandarin, cardamom, absinthe, sage, cypress, violet, cedar wood, dark vetiver and agarwood.Shampoo and body wash lotion of 90 mlAlcohol-free deodrant of 78 mgEu De Toilette Spray of 100 ml Eu De Toilette Mini of 7.5 ml",4250.0,White
18444,Ed Hardy Men Fragrance Gift Set,Men Personal Care Fragrance,Ed Hardy,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/85fdc317dc1e70721b5c611e1edef028_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/85fdc317dc1e70721b5c611e1edef028_images.jpg",YouTube,,"['hardi', 'bring', 'vintag', 'tattooinspir', 'fragranc', 'sensat', 'gift', 'set', 'men', 'hardi', 'king', 'dog', 'gift', 'set', 'psychedel', 'explos', 'colour', 'box', 'provoc', 'edgi', 'fragranc', 'perfect', 'gift', 'special', 'man', 'lifethi', 'set', 'note', 'bergamot', 'mandarin', 'thuja', 'clari', 'sageshampoo', 'bodi', 'wash', 'lotion', 'mlalcoholfre', 'deodrant', 'mgeu', 'toilett', 'spray', 'eu', 'toilett', 'mini']","ed hardy brings forth a vintage tattoo-inspired fragrance sensation gift set for men. The ed hardy King Dog gift set comes in a psychedellic explosion of colours on the box and provocatively edgy fragrance that makes this a perfect gift for that special man in your life.This set contains notes of bergamot, mandarin, thuja and clary sage.Shampoo and body wash lotion of 90 mlAlcohol-free deodrant of 78 mgEu De Toilette Spray of 100 ml Eu De Toilette Mini of 7.5 ml",4250.0,White
18446,Ed Hardy Natural Men Perfumes,Men Personal Care Fragrance,Ed Hardy,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/8a1168c13d937288f9382626fe532b41_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/8a1168c13d937288f9382626fe532b41_images.jpg",YouTube,,"['vintag', 'tattoo', 'inspir', 'fragranc', 'sensat', 'eau', 'toilett', 'frome', 'hardi', 'ina', 'perfect', 'cocktail', 'mint', 'julep', 'thatprovoc', 'edginessthi', 'bottl', 'note', 'tantalis', 'citru', 'effect', 'bergamot', 'mandarin', 'thuja', 'clari', 'sagequant', 'mlcautionflammablekeep', 'sourc', 'ignitionkeep', 'childrendo', 'flame', 'heatavoid', 'spray', 'eye']","A vintage tattoo inspired fragrance sensation, this Eau De Toilette from
ed hardy comes ina perfect cocktail of mint and julep for that
provocative edginess.This bottle contains notes of tantalising citrus effects of bergamot, mandarin, thuja and clary sage.Quantity: 100 mlCautionFlammableKeep away from sources of ignitionKeep away from childrenDo not use near fire, flame or heatAvoid spraying near the eyes",3750.0,White
20050,United Colors of Benetton Women Solid Purple Muffler,Women Accessories Mufflers,United Colors of Benetton,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/469ef97363d4e07e81b64b2990300d5c_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/469ef97363d4e07e81b64b2990300d5c_images.jpg",YouTube,,"['enjoy', 'winter', 'style', 'knit', 'muffler', 'tassel', 'layer', 'ruffl', 'run', 'length', 'unit', 'color', 'benetton', 'drape', 'knot', 'tshirt', 'kurta', 'enjoy', 'chaat', 'coldmad', 'acryl', 'length', 'cm', 'width', 'cmwash', 'care', 'hand', 'wash', 'separ', 'mild', 'deterg', 'bleach', 'tumbl', 'dri']","Enjoy The winter in style with this knit muffler with tassels and layered ruffles running down its length from united colors of benetton. Drape it or knot it over your t-shirts or kurtas and enjoy that chaat in the cold!
Made of 100% acrylic Length: 185 cm Width: 70 cm
Wash care Hand wash separately using a mild detergent Do not bleach or tumble dry",1499.0,Purple
20051,United Colors Of Benetton Women Blue Muffler,Women Accessories Mufflers,United Colors of Benetton,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/76a01ef97079efc18603b515fc5fbbfe_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/76a01ef97079efc18603b515fc5fbbfe_images.jpg",YouTube,,"['enjoy', 'winter', 'style', 'knit', 'muffler', 'tassel', 'layer', 'ruffl', 'run', 'length', 'unit', 'color', 'benetton', 'drape', 'knot', 'tshirt', 'kurta', 'enjoy', 'chaat', 'coldmad', 'acryliclength', 'cmwidth', 'cmwash', 'carehand', 'wash', 'separ', 'mild', 'detergentdo', 'bleach', 'tumbl', 'dri']",Enjoy the winter in style with this knit muffler with tassels and layered ruffles running down its length from united colors of benetton. Drape it or knot it over your t-shirts or kurtas and enjoy that chaat in the cold!Made of 100% acryliclength: 185 cmWidth: 70 cmWash careHand wash separately using a mild detergentDo not bleach or tumble dry,1499.0,Blue
20052,United Colors Of Benetton Women Yellow Muffler,Women Accessories Mufflers,United Colors of Benetton,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/70506325cf800559ba06b15300846ea8_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/70506325cf800559ba06b15300846ea8_images.jpg",YouTube,,"['enjoy', 'winter', 'style', 'knit', 'muffler', 'tassel', 'layer', 'ruffl', 'run', 'length', 'unit', 'color', 'benetton', 'drape', 'knot', 'tshirt', 'kurta', 'enjoy', 'chaat', 'coldmad', 'acryliclength', 'cmwidth', 'cmwash', 'carehand', 'wash', 'separ', 'mild', 'detergentdo', 'bleach', 'tumbl', 'dri']",Enjoy the winter in style with this knit muffler with tassels and layered ruffles running down its length from united colors of benetton. Drape it or knot it over your t-shirts or kurtas and enjoy that chaat in the cold!Made of 100% acryliclength: 185 cmWidth: 70 cmWash careHand wash separately using a mild detergentDo not bleach or tumble dry,1499.0,Yellow
24656,ADIDAS Originals Boys White Pack of 3 Casual Socks,Boys Accessories Socks,ADIDAS Originals,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Adidas-Originals-Men-White-Pack-of-3-Casual-Socksb490699f318505169b4551bcb6c69f64_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/Adidas-Originals-Men-White-Pack-of-3-Casual-Socksb490699f318505169b4551bcb6c69f64_images.jpg",YouTube,,"['pack', 'pair', 'white', 'sock', 'comfort', 'unparallel', 'slip', 'pair', 'sock', 'adida', 'today', 'activ', 'kid', 'sock', 'perfect', 'sport', 'casual', 'outingmad', 'cotton', 'nylon', 'elastan', 'small', 'rib', 'open', 'grip', 'ankl', 'narrow', 'stripe', 'dimension', 'shape', 'heel', 'toe', 'fitsock', 'care', 'machin', 'wash', 'warm', 'water', 'degre', 'mild', 'deterg', 'iron', 'bleach', 'tumbl', 'dri', 'dri', 'clean']","Pack of three pairs of white socks It's comfort unparalleled once you slip into any one of these pair of socks from adidas. Made for today's active kids, these socks are perfect for Sports and casual outing
Made of 69% cotton, 29% nylon and 2% elastane Small rib at opening to grip below ankle with narrow stripe Three dimensional shaped heel and toe for best Fit
Sock care Machine wash in warm water below 40 degrees using a mild detergent Do not iron, bleach, tumble dry or dry clean",699.0,White
27329,Jovan Women Musk Perfume,Women Personal Care Perfumes,JOVAN,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/495ec3c9321a2cf589ec78c15a4ca3eb_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/495ec3c9321a2cf589ec78c15a4ca3eb_images.jpg",YouTube,,"['scent', 'blend', 'jasmin', 'light', 'musk', 'delic', 'floral']","Scent has a blend of jasmine, light musk and delicate florals",699.0,Orange
27330,Jovan Women White Musk Perfume,Women Personal Care Perfumes,JOVAN,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/e987a39a84e8f3c3d6ea2e81e60ba9fe_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/e987a39a84e8f3c3d6ea2e81e60ba9fe_images.jpg",YouTube,,"['scent', 'blend', 'jasmin', 'ylangylang', 'honeysuckl', 'sensual', 'musk', 'amber']","Scent has a blend of jasmine, ylang-ylang and honeysuckle with sensual musk and amber",699.0,White
27331,Jovan Women Black Musk Perfume,Women Personal Care Perfumes,JOVAN,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/220319b75de92d917819e8906c0b4f8f_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/220319b75de92d917819e8906c0b4f8f_images.jpg",YouTube,,"['scent', 'entic', 'floral', 'fragranc']",Scent has an enticing and floral fragrance,699.0,Black
31720,Fabindia Girls Anusuya Silver Earrings,Girls Accessories Jewellery,Fabindia,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/8e8420d165c0866df1c08982f9ae9239_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/8e8420d165c0866df1c08982f9ae9239_images.jpg",YouTube,,"['style', 'notether', 'girl', 'love', 'sparkl', 'jewelleri', 'shape', 'size', 'bigger', 'shinier', 'bring', 'jewelleri', 'fabindia', 'pick', 'pair', 'fanci', 'kurta', 'fabindiaproduct', 'descriptionsilv', 'birdshap', 'ear', 'latch', 'closuremateri', 'caresilverwip', 'dri', 'clothsizelength', 'mm']","Style Note
There is nothing a girl loves more than sparkling jewellery in all shapes and sizes. However, the bigger and shinier, the better! We bring to you jewellery from fabindia. Now find your pick and pair it up with fancy kurta's from Fabindia.
Product Description
Silver bird-shaped earring that has a latch back closure
Material and Care
Silver
Wipe with dry cloth
Size
Length: 2.5 mm",260.0,Silver
36710,Ferrari Men Perfume,Men Accessories Perfumes,Ferrari,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/3ee2ad26ad5ef3906199611e86080aa8_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/3ee2ad26ad5ef3906199611e86080aa8_images.jpg",YouTube,,"['style', 'notelaunch', 'design', 'hous', 'ferrari', 'ferrari', 'red', 'refresh', 'orient', 'woodi', 'fragranc', 'perfect', 'offic', 'wearquant', 'mlcaution', 'flammabl', 'sourc', 'ignit', 'children', 'flame', 'heat', 'avoid', 'spray', 'eye']","Style Note
Launched by the design house of ferrari in 1996, Ferrari Red is a refreshing, oriental and woody fragrance - perfect for office wear
Quantity: 125 ml
Caution Flammable Keep away from sources of ignition Keep away from children Do not use near fire, flame or heat Avoid spraying near the eyes",2700.0,Red
36745,Little Miss Girls Sunshine Red Clothing Set,Girls Apparel Apparel Set,Little Miss,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/5254a38601288234bb4977e8e27a1891_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/5254a38601288234bb4977e8e27a1891_images.jpg",YouTube,,"['style', 'note', 'angel', 'mantra', 'life', 'talk', 'talk', 'talk', 'talksom', 'tshirt', 'skirt', 'set', 'perfect', 'forher', 'special', 'ador', 'chatterbox', 'seti', 'talk', 'magpi', 'intheir', 'midst', 'team', 'comfi', 'footwearproduct', 'detail', 'red', 'print', 'sleeveless', 'neck', 'tshirt', 'graphic', 'print', 'crystal', 'embellish', 'red', 'pipe', 'necklin', 'armholesr', 'skirt', 'broad', 'elast', 'waistband', 'bow', 'left', 'waistband', 'gather', 'graphic', 'print', 'rightmateri', 'care', 'cotton', 'hand', 'wash', 'warm', 'colour', 'mild', 'deterg', 'chlorin', 'bleach', 'need', 'dri', 'cool', 'iron', 'iron', 'decor', 'dri', 'clean']","Style Note If your little angel's mantra in life is to talk, talk, talk, and talk
some more, this t-shirt and skirt set from little miss is perfect for
her! Specially made for all the adorable little chatterboxes, this set
is all she needs to tell the world that a little talkative magpie is in
their midst! Team it with comfy footwear
Product Details Red printed sleeveless round neck t-shirt, has graphic print and crystal embellishments on the front and red piping at the neckline and armholesRed skirt that has a broad elasticated waistband, bow on the left side of the waistband and gathered with graphic print on the right
Material and Care 100% Cotton Hand wash warm with like colours using a mild detergent Use a non chlorine bleach if needed Line dry Cool iron; do not iron on decorations Do not dry clean",849.0,Red
36752,Little Miss Girls Blazing Yellow Clothing Set,Girls Apparel Apparel Set,Little Miss,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/b2155f164df0ce2449e38487ff866c13_images.jpg","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/b2155f164df0ce2449e38487ff866c13_images.jpg",YouTube,,"['style', 'notelight', 'summeri', 'suit', 'season', 'skirt', 'set', 'girl', 'sweet', 'sweatfre', 'soft', 'fabric', 'comfi', 'prettyproduct', 'detailsyellow', 'neck', 'frill', 'yellow', 'white', 'ruffl', 'sleev', 'graphic', 'print', 'frontyellow', 'print', 'skirt', 'broad', 'waistband', 'pink', 'pipe', 'pink', 'bow', 'waistband', 'button', 'closur', 'left', 'pleat', 'pipe', 'downmateri', 'care', 'cottonmachin', 'wash', 'warm', 'colour', 'mild', 'detergentus', 'chlorin', 'bleach', 'neededtumbl', 'dri', 'lowcool', 'iron', 'iron', 'decorationsdo', 'dri', 'clean']","Style NoteLight and summery to suit the season, this top and skirt set from little miss will make your little girl look sweet and keep her sweat-free. The soft fabric is as comfy as it is prettyProduct DetailsYellow top that has a round neck with a frill on the front and back, yellow and white ruffled sleeves, and graphic print on the frontYellow printed skirt with a broad waistband, pink piping with a pink bow below the waistband, buttoned closure on the left and pleated from the piping downMaterial and Care100% CottonMachine wash warm with like colours using a mild detergentUse a non chlorine bleach if neededTumble dry lowCool iron; do not iron on decorationsDo not dry clean",849.0,Yellow
